ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2017-09-09,60155,18.967705926356906,63.7,73,57.9,9.1,0,Saturday,9
2017-09-10,60711,18.793300225659276,65,73,59,9.7,0,Sunday,9
2017-09-11,71917,16.345572674054814,67.7,78.1,59,5.1,0,Monday,9
2017-09-12,74580,15.460779476177709,71.9,82,59,2.9,0,Tuesday,9
2017-09-13,69566,16.056317022683498,74,84,63,4.9,0,Wednesday,9
2017-09-14,72071,14.615057373978434,75.1,84,66.9,7.0,0.02,Thursday,9
2017-09-15,72297,17.247020392731823,76.6,82.9,70,6.3,0,Friday,9
2017-09-16,61036,18.3546879437272,74.2,82,69.1,5.8,0,Saturday,9
2017-09-17,59967,18.680991767694461,72.8,81,69.1,5.1,0,Sunday,9
2017-09-18,64130,14.65827147980664,70.6,81,68,8.7,0,Monday,9
2017-09-19,57910,13.970031658320385,72.3,78.1,68,13.7,0,Tuesday,9
2017-09-20,71150,15.325442492386976,73.9,78.1,69.1,13.3,0.19,Wednesday,9
2017-09-21,67742,15.094857449342115,75.8,79,71.1,10.2,0,Thursday,9
2017-09-22,70127,17.240455411848028,73.8,81,68,11.5,0,Friday,9
2017-09-23,62687,21.87894433189232,76.5,86,68,10.0,0,Saturday,9
2017-09-24,57458,18.536830380451818,79.5,91,70,3.5,0,Sunday,9
2017-09-25,69200,14.692419315992293,77.5,91,71.1,5.5,0,Monday,9
2017-09-26,71518,14.116304053991071,73.7,86,68,5.6,0,Tuesday,9
2017-09-27,69897,14.354635868969106,75,84,68,7.2,0,Wednesday,9
2017-09-28,70883,14.306545528076786,74.1,84,68,11.8,0,Thursday,9
2017-09-29,67177,14.832269477152401,63.3,77,57,9.0,0,Friday,9
2017-09-30,50153,15.510478602144106,62.1,70,55.9,9.4,0,Saturday,9
2017-10-01,55505,20.975704591177973,58.8,70,52,6.8,0,Sunday,10
2017-10-02,65511,16.055658082866483,64.5,73.9,52,4.8,0,Monday,10
2017-10-03,69105,15.444736270892118,64,73.9,55.9,5.2,0,Tuesday,10
2017-10-04,71454,17.479944906280029,64.8,75,57.9,6.8,0,Wednesday,10
2017-10-05,70174,15.332242473470707,73,84,57.9,9.5,0,Thursday,10
2017-10-06,70257,26.954173486864885,74.7,84,66,7.0,0,Friday,10
2017-10-07,63635,26.91243524265996,72.4,82,66,6.4,0,Saturday,10
2017-10-08,41044,27.229053373615304,74,82,66,9.3,0,Sunday,10
2017-10-09,38391,15.025982218054583,73.9,80.1,71.1,9.0,0.39,Monday,10
2017-10-10,74118,15.892096161975953,75.1,81,69.1,8.4,0.21,Tuesday,10
2017-10-11,63589,15.352759911305411,70.8,81,68,7.0,0,Wednesday,10
2017-10-12,61248,21.156885667014972,62.7,78.1,59,14.4,0.07,Thursday,10
2017-10-13,67020,17.568579279816966,59.1,68,53.1,11.2,0.03,Friday,10
2017-10-14,58777,22.4020138262699,65.7,73,53.1,6.6,0.03,Saturday,10
2017-10-15,56529,16.607031199325426,69.8,75,62.1,6.8,0,Sunday,10
2017-10-16,61730,13.429257519304494,62.6,75,55,14.0,0.01,Monday,10
2017-10-17,64480,14.584902036807271,51.8,71.1,45,8.7,0,Tuesday,10
2017-10-18,70234,16.483878415961879,60,73.9,45,6.2,0,Wednesday,10
2017-10-19,72311,15.955407890915627,64.7,73.9,52,7.9,0,Thursday,10
2017-10-20,72173,17.638841856834734,66.9,73.9,57.9,9.7,0,Friday,10
2017-10-21,65874,18.130275981419075,67.7,79,59,4.6,0,Saturday,10
2017-10-22,62150,20.691869670152848,66.7,75.9,57.9,4.5,0,Sunday,10
2017-10-23,69274,16.22145971071399,66.9,75.9,57.9,7.1,0,Monday,10
2017-10-24,48077,13.248867788478202,70.8,75.9,61,17.4,0.04,Tuesday,10
2017-10-25,71287,16.319445106868482,64.8,75.9,61,5.5,0.09,Wednesday,10
2017-10-26,64003,14.974387398507362,58,68,53.1,10.5,0,Thursday,10
2017-10-27,69268,18.718623799349391,55.7,63,51.1,8.9,0,Friday,10
2017-10-28,61348,21.182423496555167,60.9,68,51.1,9.0,0,Saturday,10
2017-10-29,9537,14.528385935479358,64,68,54,10.3,0.1,Sunday,10
2017-10-30,49247,13.980375454342393,57.1,68,46.9,15.9,2.79,Monday,10
2017-10-31,60242,13.936887055542645,53.8,62.1,46.9,13.2,0.05,Tuesday,10
2017-11-01,60773,14.487495269280764,51.4,57.9,46.9,7.8,0,Wednesday,11
2017-11-02,70810,15.926368921527096,63,72,46.9,6.7,0,Thursday,11
2017-11-03,71818,17.54368194603024,66.1,75,57.9,7.6,0,Friday,11
2017-11-04,53435,21.415344187642312,53.1,75,48,10.3,0,Saturday,11
2017-11-05,34943,14.415929752263212,54.8,61,48,7.8,0.02,Sunday,11
2017-11-06,57606,14.303749898737397,62.6,66,52,7.8,0.08,Monday,11
2017-11-07,36362,14.375742991767963,48,66,42.1,10.3,0,Tuesday,11
2017-11-08,54211,14.70585459285631,43.4,51.1,39.9,9.5,0.6,Wednesday,11
2017-11-09,58417,15.011814768531993,47.6,55.9,39.9,6.5,0,Thursday,11
2017-11-10,38432,13.714919858451291,44.4,55.9,30.9,15.2,0,Friday,11
2017-11-11,28142,13.73691694501694,31,37.9,26.1,11.3,0,Saturday,11
2017-11-12,32471,14.865645755699962,39.5,46.9,26.1,4.3,0,Sunday,11
2017-11-13,38753,12.488074901728037,45.4,50,34,6.2,0,Monday,11
2017-11-14,52279,13.640246561716941,43,50,39,8.3,0.05,Tuesday,11
2017-11-15,54230,12.71487276415268,43.5,51.1,37.9,7.4,0,Wednesday,11
2017-11-16,49737,13.121450161181141,52.2,59,37.9,10.2,0.7,Thursday,11
2017-11-17,48991,14.673116490784023,45.5,59,41,16.8,0.08,Friday,11
2017-11-18,27745,14.60945335495885,44,52,36,7.2,0,Saturday,11
2017-11-19,31598,15.503607823279959,53.5,60.1,36,15.7,0.33,Sunday,11
2017-11-20,45121,12.479933216610151,43.1,60.1,37,13.1,0.02,Monday,11
2017-11-21,52451,15.001825831093146,49.1,59,37,11.2,0,Tuesday,11
2017-11-22,32298,15.141786901149707,51.7,59,43,8.7,0,Wednesday,11
2017-11-23,13705,17.551150431715914,38.7,55,34,10.9,0.16,Thursday,11
2017-11-24,23724,18.908367054459617,43,51.1,34,5.7,0,Friday,11
2017-11-25,30518,25.398836205954954,48.6,57.9,37,6.9,0,Saturday,11
2017-11-26,27181,13.695223992249488,49.3,57.9,42.1,13.0,0,Sunday,11
2017-11-27,46733,13.079298711117774,45.3,53.1,42.1,12.9,0,Monday,11
2017-11-28,51170,13.05680248843724,44,53.1,37,8.1,0,Tuesday,11
2017-11-29,55295,13.357888898936006,54.4,64,37,10.4,0,Wednesday,11
2017-11-30,51700,11.95230335267569,44.2,64,39.9,7.3,0,Thursday,11
2017-12-01,50708,12.975768452052277,50.4,54,39.9,9.3,0.02,Friday,12
2017-12-02,38923,14.491770932353628,44.2,53.1,39.9,5.5,0,Saturday,12
2017-12-03,33728,13.151542239879825,45.3,48,39.9,5.0,0,Sunday,12
2017-12-04,49630,12.860659211498422,45.5,52,39.9,5.0,0,Monday,12
2017-12-05,41792,12.433630040837166,53.8,60.1,39.9,11.4,0,Tuesday,12
2017-12-06,46335,12.197234272148485,50.1,60.1,41,11.9,0.69,Wednesday,12
2017-12-07,45367,12.206890471047235,42.7,59,39.9,13.2,0,Thursday,12
2017-12-08,41330,11.662685700459715,39.1,46,36,8.7,0,Friday,12
2017-12-09,10804,13.785826237196101,35.2,41,30.9,6.8,0,Saturday,12
2017-12-10,19815,13.854088653377069,35,39.9,30.9,10.9,0.34,Sunday,12
2017-12-11,41838,12.9890797042561,38,43,32,9.4,0,Monday,12
2017-12-12,42620,12.225013295792275,44.5,51.8,39,9.6,0,Tuesday,12
2017-12-13,32623,11.803366234456266,29.2,51.1,21.9,21.0,0,Wednesday,12
2017-12-14,27495,13.303009031945201,28.3,33.1,21.9,11.2,0.05,Thursday,12
2017-12-15,22944,11.740416521385399,25.5,33.1,23,6.5,0.02,Friday,12
2017-12-16,19060,12.256758481986706,30.9,39.9,23,12.9,0.13,Saturday,12
2017-12-17,22403,11.635068220030055,35.7,39.9,25,5.9,0,Sunday,12
2017-12-18,40168,12.76125979220607,38.4,46.9,33.1,5.7,0.02,Monday,12
2017-12-19,49503,11.826513207953729,50.2,55.9,34,10.9,0,Tuesday,12
2017-12-20,41463,14.186231097605093,47.7,55.9,39.9,14.3,0,Wednesday,12
2017-12-21,37592,11.657265286940481,37.2,53.1,34,9.2,0,Thursday,12
2017-12-22,34341,14.511359113984252,40.1,51.1,34,6.3,0,Friday,12
2017-12-23,9608,17.304975020815984,41.2,53.1,36,7.4,0.05,Saturday,12
2017-12-24,13216,13.150605326876512,40.3,53.1,37,10.1,0.49,Sunday,12
2017-12-25,6479,16.748487420898289,36.3,41,32,15.8,0.23,Monday,12
2017-12-26,14113,11.752530763598571,27,39,24.1,16.4,0.22,Tuesday,12
2017-12-27,16365,13.723589978612887,22.8,28.9,19,10.5,0,Wednesday,12
2017-12-28,13420,11.014924242424243,17.3,25,14,15.2,0,Thursday,12
2017-12-29,13759,10.915011992150594,15.5,21.9,12,12.0,0,Friday,12
2017-12-30,5956,12.390043653458697,20,23,18,7.8,0,Saturday,12
2017-12-31,6569,13.172436190186229,22,23,19.9,13.6,0.48,Sunday,12
2018-01-01,5500,20.771800000000006,12.6,21.9,8.1,15.1,0,Monday,1
2018-01-02,18818,11.343925142593971,18.4,26.1,8.1,12.3,0,Tuesday,1
2018-01-03,24299,11.210897567801146,22.6,30,14,7.5,0,Wednesday,1
2018-01-04,1922,17.328407908428716,26.1,30,17.1,17.0,0.02,Thursday,1
2018-01-05,4972,16.160857468490207,16.7,28.9,10,22.4,0,Friday,1
2018-01-06,4295,29.805723709740004,11.8,19.9,8.1,19.8,0,Saturday,1
2018-01-07,5640,12.762567966903074,10.8,18,6.1,11.7,0,Sunday,1
2018-01-08,15821,17.417178644417756,22.2,30.9,6.1,9.4,0,Monday,1
2018-01-09,25091,13.094970308078596,35.5,43,18,11.2,0,Tuesday,1
2018-01-10,28252,11.869496554816182,34.2,43,26.1,6.1,0,Wednesday,1
2018-01-11,33961,12.063514030800034,40.1,46.9,26.1,4.8,0,Thursday,1
2018-01-12,22254,13.361270632994819,47.9,60.1,35.1,9.4,0.01,Friday,1
2018-01-13,17760,11.608766891891898,41.7,60.1,25,14.4,0.79,Saturday,1
2018-01-14,12399,23.557887732881682,20,25,16,13.8,0.11,Sunday,1
2018-01-15,17637,11.038549639961449,21.6,30,15.1,12.2,0,Monday,1
2018-01-16,30278,11.388798247352316,27.9,33.1,16,6.9,0,Tuesday,1
2018-01-17,19010,10.39236366824478,33.8,36,24.1,7.9,0.05,Wednesday,1
2018-01-18,27662,11.0159912515364,26,36,19.9,12.4,0.12,Thursday,1
2018-01-19,30525,11.873586677586676,31.2,39,19.9,9.6,0,Friday,1
2018-01-20,28507,14.608504928614026,43.4,54,26.1,11.0,0,Saturday,1
2018-01-21,27908,14.16123154650996,46.1,54,37,5.3,0,Sunday,1
2018-01-22,36865,20.773647090736471,42.1,52,37.9,7.1,0,Monday,1
2018-01-23,28797,13.397511314836041,44.8,59,35.6,9.1,0.03,Tuesday,1
2018-01-24,36078,11.514989744442595,42.9,60.1,34,14.2,0.28,Wednesday,1
2018-01-25,31147,11.391361928917714,29.5,45,24.1,14.6,0,Thursday,1
2018-01-26,33073,11.978674447434463,32,39,24.1,6.6,0,Friday,1
2018-01-27,34351,22.878358708625655,42.1,57,28,7.8,0,Saturday,1
2018-01-28,20101,21.78418652471683,50.3,57,35.1,6.4,0.19,Sunday,1
2018-01-29,36799,11.981148944264794,42.8,54,39,8.8,0.08,Monday,1
2018-01-30,27996,10.918298447397248,34.2,44.1,30,11.2,0.06,Tuesday,1
2018-01-31,31276,11.032208402609033,26.2,37,19,13.0,0,Wednesday,1
2018-02-01,35561,11.316653543676129,36.9,45,19,8.1,0,Thursday,2
2018-02-02,26313,10.905258490733351,33.4,45,21.9,13.7,0.23,Friday,2
2018-02-03,18385,12.369982775813614,22.4,39,17.1,13.5,0.18,Saturday,2
2018-02-04,13959,11.171521360173843,34.8,45,17.1,8.2,0,Sunday,2
2018-02-05,29068,12.03720643548461,37.4,46.9,30,12.6,1.01,Monday,2
2018-02-06,34102,11.455167829843802,31.6,41,28,6.1,0,Tuesday,2
2018-02-07,15289,10.588302047223493,32.8,46.9,28,8.3,0,Wednesday,2
2018-02-08,31564,17.388288345372359,32.8,46.9,26.1,12.9,0.85,Thursday,2
2018-02-09,31567,11.610650362720559,30.8,36,26.1,8.2,0,Friday,2
2018-02-10,16324,15.006767132238833,42,51.1,28,5.5,0,Saturday,2
2018-02-11,8809,11.403112347220645,45.6,60.1,37.9,4.7,0.82,Sunday,2
2018-02-12,35139,18.194091560184795,48.1,63,41,11.4,0.99,Monday,2
2018-02-13,35189,11.132938797161991,33,41,27,9.9,0,Tuesday,2
2018-02-14,39591,13.461018918441056,40.5,54,27,6.8,0.01,Wednesday,2
2018-02-15,44193,12.132828351398034,51,61,36,6.8,0.13,Thursday,2
2018-02-16,29191,11.96970812921791,56.1,61,44.1,9.1,0.16,Friday,2
2018-02-17,17921,15.176228075070215,36,59,30,11.3,0.05,Saturday,2
2018-02-18,21538,17.153192806512521,37.6,45,30,8.8,0.62,Sunday,2
2018-02-19,25677,12.832399293790813,41.5,48.9,33.1,5.6,0.02,Monday,2
2018-02-20,44480,17.409540242805761,53.9,70,33.1,6.9,0.03,Tuesday,2
2018-02-21,53115,30.362447833317663,61.8,79,46.9,7.7,0,Wednesday,2
2018-02-22,27010,11.093625200543007,50.6,79,37.9,10.1,0.02,Thursday,2
2018-02-23,25634,12.696981222855063,37.8,41,37,9.1,0.11,Friday,2
2018-02-24,25550,14.260973255055449,46.7,54,36,7.4,0.07,Saturday,2
2018-02-25,16150,19.660624355005154,42.3,54,39.9,9.6,0.62,Sunday,2
2018-02-26,42570,12.379549369665648,46.1,52,39.9,6.4,0.22,Monday,2
2018-02-27,48516,14.211650452084532,47.3,57,39.9,7.5,0,Tuesday,2
2018-02-28,50709,15.028157723481037,49.5,62.1,39.9,9.2,0,Wednesday,2
2018-03-01,45564,13.900288970824921,54.5,62.1,42.1,6.0,0,Thursday,3
2018-03-02,6855,13.452285436421105,41.9,57.9,35.6,19.1,1.47,Friday,3
2018-03-03,28364,16.372609646030181,40.6,46.9,36,20.1,0.71,Saturday,3
2018-03-04,25262,13.329999604148524,41.9,46.9,37.9,16.6,0,Sunday,3
2018-03-05,36774,11.714059752361267,37.5,44.1,35.1,15.7,0,Monday,3
2018-03-06,42689,13.188295189236884,39.5,46.9,34,8.2,0,Tuesday,3
2018-03-07,8188,10.351335287412473,36.6,41,33.8,14.7,0.1,Wednesday,3
2018-03-08,28440,11.289906235349267,37.4,42.1,34,12.7,0.8,Thursday,3
2018-03-09,34912,12.983422128017109,36.8,44.1,30.9,14.0,0,Friday,3
2018-03-10,25444,14.896088141277579,37.4,44.1,30.9,14.0,0,Saturday,3
2018-03-11,27597,24.689533886533571,38.9,46,33.1,10.3,0,Sunday,3
2018-03-12,36340,13.356089708310403,38.2,46,33.1,10.5,0,Monday,3
2018-03-13,23137,11.048184005417008,37.3,43,33.1,14.1,0.21,Tuesday,3
2018-03-14,35377,11.430208421667562,36.7,42.1,32,16.3,0.05,Wednesday,3
2018-03-15,39574,21.854904314280425,38.6,48,32,15.0,0,Thursday,3
2018-03-16,34921,12.061142292603305,37.6,48,34,16.7,0,Friday,3
2018-03-17,27672,17.89375481834827,36.4,48,28.9,14.8,0,Saturday,3
2018-03-18,25158,14.375474998012558,37.4,48,28.9,11.6,0,Sunday,3
2018-03-19,39278,12.72412207003072,39.8,46.9,30,7.0,0,Monday,3
2018-03-20,35532,11.492039569965105,35.9,46.9,30.9,9.8,0,Tuesday,3
2018-03-21,3755,12.193004882379046,35.7,39.9,30.9,15.1,0,Wednesday,3
2018-03-22,27308,11.820652067770132,39.6,51.1,32,13.8,0.64,Thursday,3
2018-03-23,38528,13.433641767026579,42.7,51.1,33.1,11.0,0.01,Friday,3
2018-03-24,34398,20.730486268581519,43.3,51.1,37,10.2,0,Saturday,3
2018-03-25,25562,12.974195420285319,40.4,51.1,35.1,11.0,0,Sunday,3
2018-03-26,40295,12.767646523555445,40.4,50,34,9.1,0,Monday,3
2018-03-27,41354,12.178721526333607,39.4,50,34,5.8,0,Tuesday,3
2018-03-28,42520,12.539774223894636,43.7,52,35.1,5.5,0.04,Wednesday,3
2018-03-29,39293,16.089561754001995,49.6,53.1,39,5.2,0.03,Thursday,3
2018-03-30,34787,13.862753806498597,50.1,60.1,43,6.3,0.02,Friday,3
2018-03-31,41794,26.894350066197713,47.1,60.1,39.9,10.7,0.04,Saturday,3
2018-04-01,33149,21.496862147676659,50.4,59,39.9,11.0,0,Sunday,4
2018-04-02,22063,16.3977549139585,39.8,59,32,8.1,0.4,Monday,4
2018-04-03,25881,10.721902811586361,40.8,44.1,32,7.0,0.15,Tuesday,4
2018-04-04,36753,12.154555637181545,45.9,57,39,9.3,0.28,Wednesday,4
2018-04-05,39814,13.378084760804409,41.6,57,35.1,18.2,0.11,Thursday,4
2018-04-06,35624,13.13978684781795,44.8,62.1,35.1,10.7,0,Friday,4
2018-04-07,33245,14.377386574422223,45.7,62.1,37,10.5,0.09,Saturday,4
2018-04-08,28410,14.941405021705968,38.9,48.9,33.1,12.2,0,Sunday,4
2018-04-09,40509,11.925599249549483,38.7,48.9,33.1,10.6,0,Monday,4
2018-04-10,43051,11.534113803008836,43.2,50,33.1,7.9,0,Tuesday,4
2018-04-11,48612,12.483800981924901,44.4,52,37.9,6.9,0,Wednesday,4
2018-04-12,53168,13.598826988664859,50.6,60.1,37.9,8.1,0,Thursday,4
2018-04-13,63510,24.079607935758158,65.4,82,46,11.1,0,Friday,4
2018-04-14,62597,22.908648178027697,61.6,82,51.1,9.4,0,Saturday,4
2018-04-15,20440,12.307435583822567,44.4,69.1,39,18.4,0,Sunday,4
2018-04-16,26289,13.660212129280943,46.6,61,39,18.1,1.24,Monday,4
2018-04-17,44689,11.757871437415625,46.2,61,39.9,13.8,1.62,Tuesday,4
2018-04-18,51110,13.195589251940262,44.7,55,39,11.6,0,Wednesday,4
2018-04-19,38298,11.335561909238077,46.2,55,39,9.9,0.07,Thursday,4
2018-04-20,47052,16.000119371475531,43.2,50,37.9,16.3,0.08,Friday,4
2018-04-21,63599,23.503453146537954,48.8,62.1,37.9,10.4,0,Saturday,4
2018-04-22,54284,21.240274298135716,55.2,64.9,41,8.1,0,Sunday,4
2018-04-23,57767,16.767890548813909,53.5,64.9,45,7.8,0,Monday,4
2018-04-24,58527,14.893794601921623,54.8,66,45,7.9,0,Tuesday,4
2018-04-25,31214,17.28646280515154,56.1,66,46,10.4,0.42,Wednesday,4
2018-04-26,66077,16.637593262405979,59.6,70,50,9.9,0.29,Thursday,4
2018-04-27,39154,12.328815276429827,54.5,70,48.9,8.1,0.17,Friday,4
2018-04-28,56745,21.099569125033042,56.7,66,48.9,6.2,0.05,Saturday,4
2018-04-29,44837,18.701506568236056,54.2,66,50,10.6,0.22,Sunday,4
2018-04-30,41075,13.162267397037935,49,57.9,44.1,15.8,0.15,Monday,4
2018-05-01,72035,17.445850859535881,60.3,82,44.1,7.8,0,Tuesday,5
2018-05-02,76773,16.612234987126548,76.9,89.1,66,10.3,0,Wednesday,5
2018-05-03,69056,20.436858974358966,82.3,93,64.9,10.8,0,Thursday,5
2018-05-04,71199,17.76182647696363,75.8,93,68,5.5,0.01,Friday,5
2018-05-05,63329,24.555012974571941,70.3,84,61,11.2,0,Saturday,5
2018-05-06,48993,17.533699031834484,62.6,75.9,57,7.6,0,Sunday,5
2018-05-07,68917,17.650352839889525,62.1,75,54,5.6,0,Monday,5
2018-05-08,74313,18.978155908118378,61.8,75,54,5.9,0,Tuesday,5
2018-05-09,78458,18.083681502629862,63.5,73.9,54,4.8,0,Wednesday,5
2018-05-10,67455,16.10722481654436,59.4,73.9,54,6.5,0,Thursday,5
2018-05-11,75266,18.959467532927658,65.1,73,55.9,8.3,0.19,Friday,5
2018-05-12,34535,16.282174122870515,59.2,73,54,7.3,0.06,Saturday,5
2018-05-13,25986,17.894076297493523,53.6,64,52,7.3,0.14,Sunday,5
2018-05-14,64729,15.904303326175279,58.4,71.1,52,5.0,0.1,Monday,5
2018-05-15,52826,16.032164085866814,69.1,91.9,52,9.4,0.02,Tuesday,5
2018-05-16,32766,12.527345927689273,62.9,70,55.9,6.7,0.44,Wednesday,5
2018-05-17,49789,15.305948770478087,60.2,73.4,55,6.0,0.64,Thursday,5
2018-05-18,63113,17.442503657460964,64.9,73,55,8.9,0.02,Friday,5
2018-05-19,18026,15.370868930063985,54.4,66.9,50,10.7,0.2,Saturday,5
2018-05-20,56949,23.551470906717711,66.7,84,50,7.1,0.44,Sunday,5
2018-05-21,71220,22.679741645605169,68.9,84,55,7.6,0,Monday,5
2018-05-22,48508,13.950543896539406,64.6,79,55.9,5.0,0,Tuesday,5
2018-05-23,72655,19.200669602917902,66.2,82,55.9,5.1,0.42,Wednesday,5
2018-05-24,74810,19.328324199082122,74.5,86,57,7.6,0.21,Thursday,5
2018-05-25,69345,20.336381378133495,77.9,89.1,66,9.6,0,Friday,5
2018-05-26,51597,32.988507406761379,82.3,91.9,68,9.3,0,Saturday,5
2018-05-27,25814,23.995788461041812,68.8,91.9,59,11.2,0.12,Sunday,5
2018-05-28,49043,22.907766313915,60.2,82,55.9,8.3,0.41,Monday,5
2018-05-29,69090,17.065852511217251,72.8,87.1,55.9,6.0,0,Tuesday,5
2018-05-30,72321,16.616023238985445,69,87.1,63,7.8,0,Wednesday,5
2018-05-31,55794,13.872895532375045,64,77,60.1,7.1,0,Thursday,5
